nombre,codigo_chilemat,codigo_barra,precio_compra,precio_venta,precio_mayoreo,unidad_compra,unidad_venta,factor_conversion,stock,categoria,subcategoria,ubicacion_pasillo,ubicacion_estante,ubicacion_nivel,unidad
GABINETE METALICO 1PUERTA LEXO 300X200X150 IP65,5399116,,20080.0,,,unidad,unidad,1.0,0,General,Otros,,,,
"TABLERO SOBREPUESTO PVC, TAPA COLOR BLANCO, 24 POLOS, IP40",5399124,,20582.0,,,unidad,unidad,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
PLANCHA LAM FRIO AISI 1010 1.0X1000X3000 (24KG),54010100100D030,,36144.0,,,plancha,plancha,1.0,0,Aceros y Techumbre,Planchas,,,,
PLANCHA LAM FRIO AISI 1010 1.5X1000X3000 (36KG),54010100150D030,,54216.0,,,plancha,plancha,1.0,0,Aceros y Techumbre,Planchas,,,,
ESCALERA RECTA SIMPLE 2.44 M.,544-08,,66063.2,,,unidad,unidad,1.0,0,Construccion,Materiales,,,,
"ESCALERA RECTA SIMPLE 3,66 M.",544-12,,88552.8,,,unidad,unidad,1.0,0,Construccion,Materiales,,,,
BOCINAS 12V 2X16W 380/480HZ UNIV.70MM,548648,,4859.36,,,unidad,unidad,1.0,0,General,Otros,,,,
"MALLA C92 EB 2.6X5.0 15-15 4.2X4.2 NR (18,77KG)",549151542402605,,21765.716,,,UNIDAD,UNIDAD,1.0,0,General,Otros,,,,
BOCINA CARACOL ROJA 12V 72W 400 Y 500HZ JGO,559026,,20551.88,,,unidad,unidad,1.0,0,General,Otros,,,,
TRIPACK - CALADORA + ESMERIL ANGULAR 4 1/2 + TALADRO 13M/M,5620000144,,48071.52,,,PACK,PACK,1.0,0,Construccion,Materiales,,,,
CINTA ELECTRICA NEGRA AUTOEXTINGUIBLE 10MT X 18MM,56203-00000-00,,374.32131999999996,,,uds,uds,1.0,0,General,Otros,,,,
CINTA ELECTRICA NEGRA AUTOEXTINGUIBLE 20MT X 18MM,56204-00000-00,,641.47568,,,uds,uds,1.0,0,General,Otros,,,,
ALFOMBRA PASILLO ANKARA TAWNY,5690217651,,7805.096,,,m2,m2,1.0,0,General,Otros,,,,
ALFOMBRA PASILLO ANKARA VELVET,5690221021,,7805.096,,,m2,m2,1.0,0,General,Otros,,,,
ALF.PASTO SINTETICO MAIPO 2MT (50 M2),5690706020,,4279.048,5980.0,5980.0,m2,m2,1.0,0,General,Otros,,,,
ALF.PASTO SINTETICO MAIPO 4MT (100 M2),5690706040,,4279.048,11980.0,11980.0,m2,m2,1.0,0,General,Otros,,,,
CUBREPISO FUNNY 2MTS 140 BEIGE ( ROLLO 120 M2),5692001402,,2662.608,,,m2,m2,1.0,0,General,Otros,,,,
CUBREPISO FUNNY 2MTS 346 ROJO (ROLLO 120 M2),5692003464,,3445.728,,,m2,m2,1.0,0,General,Otros,,,,
CUBREPISO FUNNY 2MTS 541 AZUL (ROLLO 120 M2),5692005416,,2662.608,,,m2,m2,1.0,0,General,Otros,,,,
PASTO SINTÉTICO BERMUDA 2MT 30MM,5693003020,,6204.72,11980.0,11980.0,m2,m2,1.0,0,General,Otros,,,,
PASTO SINTÉTICO BERMUDA 4MT 30MM,5693003040,,6204.72,21980.0,21980.0,m2,m2,1.0,0,General,Otros,,,,
PASTO SINTETICO CAMPO VERDE 35MM ( 100 M2 ),5698320356,,16789.892,33000.0,33000.0,m2,m2,1.0,0,General,Otros,,,,
YESO 1 KILO (25 UNIDADES),580-1,,341.36,,,1 kilo,1 kilo,1.0,0,Construccion,Materiales,,,,
CADENA ROLLO 3/8 .058 H42 73VL,581 6266-01,,417840.46304,,,unidad,unidad,1.0,0,General,Otros,,,,
CADENA ROLLO .325 .050 H30 95VP (SP33G),581 6431-01,,493084.48,,,unidad,unidad,1.0,0,General,Otros,,,,
PINZA TOMA TIERRA 500A,583050,,3435.47716,,,unidad,unidad,1.0,0,Electricidad,Cables y Accesorios,,,,
ESPADA 15 3/8/1.5/SN/GRANDE/H42,585 9508-56,,37576.18592,,,unidad,unidad,1.0,0,General,Otros,,,,
ACEITE MEZCLA HUSQVARNA HP 1OO CC. (CAJA 50 UDS),587 8085-01,,2510.0,,,unidad,unidad,1.0,0,General,Otros,,,,
CAL PINTA CAL 1 KILO,590-1,,482.924,,,kilo,kilo,1.0,0,Construccion,Materiales,,,,
ETERFLEX 2500 QUADRA AZUL,5902210030,,1757.0,,,m2,m2,1.0,0,General,Otros,,,,
ETERFLEX 2700 PARQUET ARCE,5902210402,,4425.632,,,m2,m2,1.0,0,General,Otros,,,,
ETERFLEX 2500 GEOMETRICO GRIS,5902551309,,1757.0,,,m2,m2,1.0,0,General,Otros,,,,
ETERFLEX 2700 MADERA CEDRO,5902736147,,4425.632,,,M2,M2,1.0,0,General,Otros,,,,
"VIENA 8,3 MM ROBLE OSCURO 3",5931028305,,10048.032,,,M2,M2,1.0,0,General,Otros,,,,
SALIDA DE LAVADORA DE 150 CM,595,,2730.88,,,unidad,unidad,1.0,0,General,Otros,,,,
"LIMAS REDONDAS, 5.5MM - 7/32 - 12 UNIDADES",597 3561-02,,15538.908,,,unidad,unidad,1.0,0,General,Otros,,,,
BROCA PLANA P/MADERA W-MAX 19MM ( 1 UNIDAD),5986000044,,1259.016,,,unidad,unidad,1.0,0,General,Otros,,,,
BROCA PLANA P/MADERA W-MAX 32MM ( 1 UNIDAD),5986000052,,1838.324,,,unidad,unidad,1.0,0,General,Otros,,,,
DESENGRIPANTE W-MAX 300ML,598611330071012,,1948.764,,,unidad,unidad,1.0,0,General,Otros,,,,
DISCO DE CORTE W-MAX 115X1.0X22.23 ( CAJA 25 UNIDADES),5986115101CL01,,200.8,,,CAJA,CAJA,1.0,0,Herramientas,Discos y Corte,,,,
DISCO DESBASTE W-MAX 115X6.0X22.23 ( CAJA 10 UNIDADES),5986115106CL01,,793.16,,,caja,caja,1.0,0,Herramientas,Discos y Corte,,,,
DISCO DE CORTE W-MAX 180X1.6X22.23 ( CAJA 25 UNIDADES),5986180101CL01,,582.32,,,CAJA,CAJA,1.0,0,Herramientas,Discos y Corte,,,,
DISCO DESBASTE W-MAX 180X6.0X22.23 ( CAJA 10 UNIDADES),5986180106CL01,,1169.66,,,caja,caja,1.0,0,Herramientas,Discos y Corte,,,,
DISCO DE CORTE W-MAX 230X1.8X22.23 ( CAJA 25 UNIDADES),5986230101CL01,,692.76,,,caja,caja,1.0,0,Herramientas,Discos y Corte,,,,
"DISCO DE DESBASTE 4,5""X 1/4 X 7/8"" (13,300 RPM)",60-5100-2751-3,,1445.76,,,disco,disco,1.0,0,Herramientas,Discos y Corte,,,,
YESO SUPER SACO 25 KGS,6000103,,7391.448,,,saco,saco,1.0,0,Construccion,Materiales,,,,
YESO EXPRESS VOLCAN 25 KG,6000104,,4213.788,,,unidad,unidad,1.0,0,Construccion,Materiales,,,,
BATERIA FEMSACO 95D31L 90AH PD NORMAL,600019,,68382.44,,,unidad,unidad,1.0,0,General,Otros,,,,
BATERIA FEMSACO 95D31R 90AH PI NORMAL,600026,,68382.44,,,unidad,unidad,1.0,0,General,Otros,,,,
BATERIA FEMSACO 55457 55AH PD NORMAL,600064,,43069.592,,,unidad,unidad,1.0,0,General,Otros,,,,
BATERIA FEMSACO 55459 55AH PI NORMAL,600071,,43069.592,,,unidad,unidad,1.0,0,General,Otros,,,,
BATERIA FEMSACO 56828 70AH PD NORMAL,600088,,59950.848,,,unidad,unidad,1.0,0,General,Otros,,,,
BATERIA FEMSACO NS60L 45AH PD DELG C/ADAP,600125,,47316.512,,,unidad,unidad,1.0,0,General,Otros,,,,
FAROL FAENA 9LED 10/30V 27W 1620LM WIDE FLOOD,600231,,17914.372,,,unidad,unidad,1.0,0,General,Otros,,,,
SILICONA ACÉTICA BLANCA TUBO DE 280 ML.,6004300,,1774.068,,,pomo,pomo,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
SILICONA ACÉTICA TRANSPARENTE TUBO DE 280 ML.,6004400,,1774.068,,,pomo,pomo,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
"JGO BOCINA T/CARACOL 12V 410HZ 8,5CM DIA.",600743,,2994.932,,,unidad,unidad,1.0,0,General,Otros,,,,
SILICONA NEUTRA BLANCA DTV,6011300,,1193.756,,,UNIDAD,UNIDAD,1.0,0,General,Otros,,,,
SILICONA NEUTRA TRANSPARENTE DTV,6012300,,1193.756,,,UNIDAD,UNIDAD,1.0,0,General,Otros,,,,
SILICONA NEUTRA ALUMINIO DTV,6013300,,1193.756,,,UNIDAD,UNIDAD,1.0,0,General,Otros,,,,
UNION AMERICANA CEM 50 MM,60136,,3217.82,,,unidad,unidad,1.0,0,General,Otros,,,,
SILICONA NEUTRA TITANIO DTV,6015300,,1193.756,,,UNIDAD,UNIDAD,1.0,0,General,Otros,,,,
SILICONA NEUTRA NEGRA DTV,6016300,,1193.756,,,UNIDAD,UNIDAD,1.0,0,General,Otros,,,,
BOTON PARTIDA UNV.= IM11038 START,601689,,635.532,,,unidad,unidad,1.0,0,General,Otros,,,,
SILICONA HOJALATERA TAPAGOTERA DTV,6017300,,1280.1,,,UNIDAD,UNIDAD,1.0,0,General,Otros,,,,
"TERMINAL PVC HI CEM 63 X 2""",60183,,2816.22,,,unidad,unidad,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
ALARMA RETROCESO 9-80V 107DB CON LED,601894,,8884.396,,,unidad,unidad,1.0,0,General,Otros,,,,
"PASTA RETAPELITEPLAST MADERA WENGE, TARRO 250 ML",6020010,,3915.6,,,un,un,1.0,0,General,Otros,,,,
"PASTA RETAPELITEPLAST MADERA TEKA, TARRO 250 ML",6020011,,3915.6,,,un,un,1.0,0,General,Otros,,,,
SELLADOR ACRILICO BLANCO DTV,6021300,,731.916,,,UNIDAD,UNIDAD,1.0,0,General,Otros,,,,
"SALIDA ESTANQUE CEM 63 X 2""",60217,,6804.108,,,unidad,unidad,1.0,0,General,Otros,,,,
FAROL NEB JGO C/REJILLA CRISTAL H3 180X95MM,602198,,6504.916,,,unidad,unidad,1.0,0,General,Otros,,,,
SELLADOR MONTAJE DTV,6022300,,852.396,,,UNIDAD,UNIDAD,1.0,0,General,Otros,,,,
"BUJE REDUCCION (BUSHING) 1"" X 1/ 2""",60234,,278.108,,,unidad,unidad,1.0,0,General,Otros,,,,
FAROL ISUZU RH 8-94257419-00 DER FT18293D,602440,,5439.672,,,unidad,unidad,1.0,0,General,Otros,,,,
"COLLAR DE ARRANQUE 90 X 1/2""",60245,,1550.61776,,,unidad,unidad,1.0,0,General,Otros,,,,
FAROL ISUZU RL 8-94257420-2 IZQ,602457,,5439.672,,,unidad,unidad,1.0,0,General,Otros,,,,
"COLLAR DE ARRANQUE 90 X 3/4""",60249,,1550.61776,,,unidad,unidad,1.0,0,General,Otros,,,,
COPLA PVC CEM 32 MM,60278,,189.756,,,unidad,unidad,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
CABLE BATERIA ROJO 1X50MM GOMA 0 CO010MM EX014MM,602983,,10690.592,,,unidad,unidad,1.0,0,Electricidad,Cables y Accesorios,,,,
SILICONA ACETICA BLANCA DTV,6031280,,1083.316,,,UNIDAD,UNIDAD,1.0,0,General,Otros,,,,
SILICONA ACETICA ALUMINIO DTV,6033280,,1083.316,,,UNIDAD,UNIDAD,1.0,0,General,Otros,,,,
BOCINA T/PLATO 12V 400HZ (H),603744,,7198.68,,,unidad,unidad,1.0,0,General,Otros,,,,
CUBRE VOLANTE NEGRO APLICACION GRIS,603867,,3123.444,,,unidad,unidad,1.0,0,General,Otros,,,,
CUBRE VOLANTE NEGRO CON APLICACIONES ROJAS,603874,,3357.376,,,unidad,unidad,1.0,0,General,Otros,,,,
CUBRE VOLANTE NEGRO C/APLICACIONES AZULES,603898,,8212.72,,,unidad,unidad,1.0,0,General,Otros,,,,
CUBRE VOLANTE NEGRO,603904,,3252.96,,,unidad,unidad,1.0,0,General,Otros,,,,
CUBRE VOLANTE NEGRO C/FLORES,603911,,10391.4,,,unidad,unidad,1.0,0,General,Otros,,,,
COMPRESOR AIRE 12V 150PSI 120W CIL.30MM,604000,,20069.96,,,unidad,unidad,1.0,0,General,Otros,,,,
GANCHO AMARRA CARGA JGO METALICO CROMADO,604062,,6099.3,,,unidad,unidad,1.0,0,General,Otros,,,,
TESTER 6-12-24V BUSCA POLO,604086,,1845.352,,,unidad,unidad,1.0,0,General,Otros,,,,
ASIENTO FRESCO BOLITAS MADERA,604239,,6924.588,,,unidad,unidad,1.0,0,General,Otros,,,,
FUNDA ASIENTO 6PZAS IMITACION CUERO RO/GRIS,604307,,23883.152,,,unidad,unidad,1.0,0,General,Otros,,,,
FUNDA ASIENTO 6PZAS IMITACION CUERO NE/GRIS,604314,,23458.46,,,unidad,unidad,1.0,0,General,Otros,,,,
FUNDA ASIENTO 8PCS. NEGRO C/FLORES,604345,,42730.24,,,unidad,unidad,1.0,0,General,Otros,,,,
CORRUGADO 9MM ROLLO 3MTS,604987,,732.92,,,unidad,unidad,1.0,0,General,Otros,,,,
FAROL LAT. 10LED 12/24V AMBAR,605212,,2035.108,,,unidad,unidad,1.0,0,General,Otros,,,,
FAROL LAT. 10LED 12/24V ROJO,605243,,2035.108,,,unidad,unidad,1.0,0,General,Otros,,,,
TERMINAL HEMB 240X04/130X75 AMAR FDFN5.5-250,606332,,228.912,,,unidad,unidad,1.0,0,General,Otros,,,,
"SET 4X ESLINGA TENSOR 1"" X 3.5MT 500KG",606493,,11679.532,,,unidad,unidad,1.0,0,General,Otros,,,,
FAROL FAENA 9 LED 10-30V 27W CUADRADO,606943,,6316.164,,,unidad,unidad,1.0,0,General,Otros,,,,
FAROL FAENA 9LED 10-30V 27W REDONDO,606950,,6316.164,,,unidad,unidad,1.0,0,General,Otros,,,,
FAROL FAENA CUBO 6 LED 10-30V 18W 6000-6500K,606974,,6919.568,,,unidad,unidad,1.0,0,General,Otros,,,,
FARO FAENA 72W 24LED SPOT 9-30V 100X81X65,607056,,6919.568,,,unidad,unidad,1.0,0,General,Otros,,,,
AMPOLLETA H8 12V 35W PGJ19-1 CR STD CAJA,608008,,1784.108,,,unidad,unidad,1.0,0,General,Otros,,,,
SELLO ANTIFUGAS CON MANGUITO (ADAPTABLE TODO TIPO WC),60805,,1387.528,,,unidad,unidad,1.0,0,General,Otros,,,,
"AMPOLLETA W5W 12V 5W W2,1X9,5D CR STD CAJAX10",608084,,170.68,,,unidad,unidad,1.0,0,General,Otros,,,,
"TUBO FLEXIBLE ELONGABLE MULTIUSO 11/2"" Y/O 11/4"" Y/O 1"" ( 34 X 83 CM.)",60810,,2932.684,,,unidad,unidad,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
AMPOLLETA W21W 12V 21W W3X16D CR STD CAJAX10,608206,,414.652,,,unidad,unidad,1.0,0,General,Otros,,,,
"COPLA PVC HI/HI 1 1/2""",60824,,1233.916,,,unidad,unidad,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
"CODO PVC HI 90º CEM 25 X 1/2""",60830,,399.592,,,unidad,unidad,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
BUJE CORTO 50 X 32,60857,,453.808,,,unidad,unidad,1.0,0,General,Otros,,,,
AMP. C. VENTIL. LED H4 JGO 36W 3800ML BIVOL,608695,,5332.244,,,unidad,unidad,1.0,0,General,Otros,,,,
AMP. C. VENTIL. LED H7 JGO 36W 3800ML BIVOL,608701,,3695.724,,,unidad,unidad,1.0,0,General,Otros,,,,
AMP. LED H11 9-30V 28W 3800LM 6000K DOB T4,608725,,9742.816,,,unidad,unidad,1.0,0,General,Otros,,,,
AMP. LED H4 9-30V 28W 3800LM 6000K DOB T4,608749,,12399.4,,,unidad,unidad,1.0,0,General,Otros,,,,
AMP. LED H7 9-30V 28W 3800LM 6000K DOB T4,608756,,9742.816,,,unidad,unidad,1.0,0,General,Otros,,,,
VALVULA BOLA COMPACTA CEM 20 MM,60886,,991.952,,,unidad,unidad,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
VALVULA BOLA COMPACTA CEM 32 MM,60888,,1613.428,,,unidad,unidad,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
"BOLA DE ENGANCHE 1 7/8""X1""X2""",609029,,5032.048,,,unidad,unidad,1.0,0,General,Otros,,,,
"ENGANCHE 4"" DROP 2"" RISE 8 1/4"" LENGTH",609135,,8213.724,,,unidad,unidad,1.0,0,General,Otros,,,,
FUSIBLE MINI MODERNO 20A 100 PCS,609562,,103.412,,,unidad,unidad,1.0,0,General,Otros,,,,
FUSIBLE MINI MODERNO 25A 100 PCS,609579,,91.364,,,unidad,unidad,1.0,0,General,Otros,,,,
"CODO PVC HI 90º CEM 32 X 1"" PN-10",60993,,870.468,,,unidad,unidad,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
ESTANQUE WC AURA CON MECANISMO,60AU3001050,,26006.943320000002,,,unidad,unidad,1.0,0,General,Otros,,,,
CARTUCHO GAS BUTANO CON VALVULA SEGURIDAD 190GRS MARCA  YANES,610000585671,,1203.796,,,unidad,unidad,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
ADAPTADOR WC EXCENTRICO RIGIDO SALIDA 110 MM,61017,,3267.016,,,unidad,unidad,1.0,0,General,Otros,,,,
GRAPADORA T/EXTRA FUERTE GRAP. 4 - 14 - SMART TOOLS,6101950,,6030.024,,,un,un,1.0,0,General,Otros,,,,
TIZADOR CAJA PLASTICA 15 MTS. C/TIZA,6101970,,3384.484,,,un,un,1.0,0,General,Otros,,,,
"ARCO SIERRA 12"" AJUSTABLE M/ABIERTO - SMART TOOLS",6102500,,3257.98,,,un,un,1.0,0,Herramientas,Discos y Corte,,,,
ADAPTADOR WC EXCENTRICO FLEXIBLE SALIDA 110 MM,61026,,4716.792,,,unidad,unidad,1.0,0,General,Otros,,,,
"BARRA DESMONTADORA DE 10"" - SMART TOOLS",6103620,,5173.612,,,un,un,1.0,0,General,Otros,,,,
"NIVEL DE ALUMINIO 40"" 3 AGUAS H. DUTY - SMART TOOLS",6104010,,13806.004,,,un,un,1.0,0,General,Otros,,,,
IMAN FLEXIBLE RECUPERADOR 58CM,6104517,,4206.76,,,unidad,unidad,1.0,0,General,Otros,,,,
COMPRESOR DE ANILLO DE PISTON DE 89-178MM,6104540,,4634.464,,,unidad,unidad,1.0,0,General,Otros,,,,
PALA PUNTA HUEVO MANGO METAL,6105880,,4481.856,,,unidad,unidad,1.0,0,General,Otros,,,,
CAPUCHON REDUCCION 50 X 40,61063,,824.284,,,unidad,unidad,1.0,0,General,Otros,,,,
CAPUCHON REDUCCION 40 X 32,61064,,632.52,,,unidad,unidad,1.0,0,General,Otros,,,,
HERRAMIENTA ABRE TAPA TARROS ADHESIVOS HOFFENS,61112,,1981.896,,,caja,caja,1.0,0,General,Otros,,,,
LIJA ISESA PAPEL KRAFT ESMERIL EN PLIEGO # 60-1 1/2,611407,,148.592,,,pliego,pliego,1.0,0,Herramientas,Discos y Corte,,,,
LIJA ISESA PAPEL KRAFT ESMERIL EN PLIEGO # 80-1,611408,,79.316,,,pliego,pliego,1.0,0,Herramientas,Discos y Corte,,,,
LIJA ISESA PAPEL KRAFT ESMERIL EN PLIEGO # 100-1/2,611409,,79.316,,,pliego,pliego,1.0,0,Herramientas,Discos y Corte,,,,
LIJA ISESA PAPEL KRAFT ESMERIL EN PLIEGO # 120-0,611410,,79.316,,,pliego,pliego,1.0,0,Herramientas,Discos y Corte,,,,
LIJA ISESA PAPEL KRAFT ESMERIL EN PLIEGO # 150-2/0,611411,,148.592,,,pliego,pliego,1.0,0,Herramientas,Discos y Corte,,,,
LIJA ISESA PAPEL KRAFT ESMERIL EN PLIEGO # 180-3/0,611412,,148.592,,,pliego,pliego,1.0,0,Herramientas,Discos y Corte,,,,
"PISTOLA PLASTICA AJUSTABLE (1 POSICION) BLISTER CON ADAP MANGUERA 1/2""",61202,,887.536,,,unidad,unidad,1.0,0,General,Otros,,,,
"UNION LLAVE HI 1/2 ""X 3/4"" PREMIUM GRANEL",61212,,488.948,,,unidad,unidad,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
"UNION LLAVE HI 3/4 ""X 1"" PREMIUM GRANEL",61213,,614.448,,,unidad,unidad,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
"CONECTOR RAPIDO CON STOP 1/2 "" PREMIUM GRANEL",61220,,1048.176,,,unidad,unidad,1.0,0,General,Otros,,,,
"CONECTOR RAPIDO CON STOP 3/4 "" PREMIUM+M11 GRANEL",61221,,1040.144,,,unidad,unidad,1.0,0,General,Otros,,,,
"REPARADOR MANGUERA 1/2 "" PREMIUM GRANEL",61224,,741.956,,,unidad,unidad,1.0,0,General,Otros,,,,
"REPARADOR MANGUERA 3/4 "" PREMIUM GRANEL",61225,,1066.248,,,unidad,unidad,1.0,0,General,Otros,,,,
PISTOLA PREMIUM PLASTICA AJUSTABLE 8 POSICIONES BLISTER,61231,,3866.404,,,unidad,unidad,1.0,0,General,Otros,,,,
"LLAVE JARDÍN 1/2"" MANILLA ROJA ZAMAK",61245,,1204.8,,,unidad,unidad,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
"LLAVE JARDÍN 3/4"" MANILLA ROJA ZAMAK",61246,,1556.2,,,unidad,unidad,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
"LLAVE JARDÍN 1"" MANILLA ROJA ZAMAK",61247,,2459.8,,,unidad,unidad,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
"APOYO 10X20X30 (15,8KG)  / (F. DE CARGA  25,68KG)",613090012,,2817.70592,,,unidad,unidad,1.0,0,General,Otros,,,,
"APOYO 10X35X40 ( 30,05 KG ) ( FACTOR DE CARGA 62,6 )",613090038,,3868.412,,,Unidad,Unidad,1.0,0,General,Otros,,,,
BATERIA FEMSACO 55530 55AH PD NORMAL,613262,,31258.536,,,unidad,unidad,1.0,0,General,Otros,,,,
"CUBIERTA 0,60X0,60 AR (24KG)  / (F. DE CARGA  25,92KG)",614000044,,8971.744,,,unidad,unidad,1.0,0,General,Otros,,,,
"MARCO 0,60X0,60 AR (FACTOR DE CARGA 65)",614000094,,7782.004,,,unidad,unidad,1.0,0,General,Otros,,,,
KIT TAPA Y MARCO 60X60,614000256,,16011.792,,,unidad,unidad,1.0,0,General,Otros,,,,
"CUBIERTA 0,60 REDONDA AR (24,00 KG ) ( FACTOR DE CARGA 49,44 )",614010057,,10205.74032,,,Unidad,Unidad,1.0,0,General,Otros,,,,
CUBRE VOLANTE NEGRO APLICACION AZUL HL9174 BKBL,614108,,4439.688,,,unidad,unidad,1.0,0,General,Otros,,,,
POTE SURTIDO AMARRAS PLASTICAS 1000 UNIDADES,614191,,9207.684,,,unidad,unidad,1.0,0,General,Otros,,,,
FAROL PATENTE 4LED BIVOLTAJE 89X37X23MM BASE GOMA MICA CRISTAL,614436,,1883.504,,,unidad,unidad,1.0,0,General,Otros,,,,
AMPOLLETA 3157 12V32 3CP CR,615686,,419.672,,,unidad,unidad,1.0,0,General,Otros,,,,
AMPOLLETA 3157 12V32 3CP AM,615709,,934.724,,,unidad,unidad,1.0,0,General,Otros,,,,
AMP T4W 12V 4W BA9S CR 1C STD CAJA,615837,,181.724,,,unidad,unidad,1.0,0,General,Otros,,,,
BATERIA FEMSACO 31T-700STD 100AH CENTRAL NORMAL,616256,,131674.6,,,unidad,unidad,1.0,0,General,Otros,,,,
BROCA HSS DIN338 3MM,617000300,,311.24,,,unidad,unidad,1.0,0,General,Otros,,,,
BROCA HSS DIN338 3.5MM,617000350,,376.5,,,unidad,unidad,1.0,0,General,Otros,,,,
BROCA HSS DIN338 4MM,617000400,,441.76,,,unidad,unidad,1.0,0,General,Otros,,,,
"BROCA HSS DIN338 4,5MM",617000450,,567.26,,,unidad,unidad,1.0,0,General,Otros,,,,
BROCA HSS DIN338 5MM,617000500,,627.5,,,unidad,unidad,1.0,0,General,Otros,,,,
"BROCA HSS DIN338 5,5MM",617000550,,798.18,,,unidad,unidad,1.0,0,General,Otros,,,,
BROCA HSS DIN338 7MM,617000700,,1350.38,,,unidad,unidad,1.0,0,General,Otros,,,,
"ESLINGA TENSOR CAMION 2"" X 9MT 3T",617963,,9987.792,,,unidad,unidad,1.0,0,General,Otros,,,,
BOCINA 12V 16W 480HZ UNIVERSAL 70MM,618280,,2589.316,,,unidad,unidad,1.0,0,General,Otros,,,,
BATERIA FEMSACO VALUELINE 55565 55AH PD NORMAL,618373,,52950.96,,,unidad,unidad,1.0,0,General,Otros,,,,
BATERIA FEMSACO 56830 70AH PI NORMAL,618403,,106474.2,,,unidad,unidad,1.0,0,General,Otros,,,,
360 SELLADOR ACRILICO GRIETAS Y TABIQUES BLANCO,62-5208-5230-2,,828.3,,,UN,UN,1.0,0,General,Otros,,,,
SILICONA 450 ACETICA ROJA ALTA TEMPERATURA,62-5209-5230-0,,7370.364,,,un,un,1.0,0,General,Otros,,,,
"550 SELLADOR POLIURETANO 600ML, GRIS",62-5267-3930-5,,4864.38,,,un,un,1.0,0,General,Otros,,,,
LIJA ISESA T/ESMER.TRADICIONAL EN PLIEGO # 50-2,620406,,521.076,,,pliego,pliego,1.0,0,General,Otros,,,,
LIJA ISESA T/ESMER.TRADICIONAL EN PLIEGO # 60-1 1/,620407,,260.036,,,pliego,pliego,1.0,0,General,Otros,,,,
LIJA ISESA T/ESMER.TRADICIONAL EN PLIEGO # 80-1,620408,,521.076,,,pliego,pliego,1.0,0,General,Otros,,,,
LIJA ISESA T/ESMER.TRADICIONAL EN PLIEGO # 100-1/2,620409,,260.036,,,pliego,pliego,1.0,0,General,Otros,,,,
LIJA ISESA T/ESMER.TRADICIONAL EN PLIEGO # 120-0,620410,,260.036,,,unidad,unidad,1.0,0,General,Otros,,,,
VALVULA DE DESCARGA ESTANQUE C/FLAPPEER Y CADENA,62385,,3975.84,,,unidad,unidad,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
"VALVULA DE ADMISION ESTANQUE WC 1/2"" -7/8""-15/16",62386,,5875.408,,,unidad,unidad,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
KIT REPARACION ESTANQUE WC,62387,,12482.732,,,unidad,unidad,1.0,0,General,Otros,,,,
FLAPPER ESTANQUE WC C/CADENA METALICA,62388,,984.924,,,unidad,unidad,1.0,0,General,Otros,,,,
KIT LLAVE ANGULAR MAS FLEXIBLE (30 CMS.),62389,,3979.856,,,unidad,unidad,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
VALVULA DE ADMISION ESTANQUE WC TRADICIONAL 15/16,62403,,4042.104,,,unidad,unidad,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
SIFON PLATO DUCHA REJILLA INOX.SAL.40 MM,62445,,4601.332,,,unidad,unidad,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
"FLEXIBLE DUCHA DOBLE GRAPEADO 1,6 MTS.   (BOLSA)",62543,,1954.788,,,unidad,unidad,1.0,0,General,Otros,,,,
SOPORTE DUCHA ABS CROMADO MULTIPOSICIÓN,62545,,968.86,,,unidad,unidad,1.0,0,General,Otros,,,,
MANILLA PARA ESTANQUE FRONTAL BARRA DE BRONCE,62560,,1760.012,,,unidad,unidad,1.0,0,Hogar,Banio y Decoracion,,,,
MANILLA PARA ESTANQUE FRONTAL BARRA PLASTICA,62561,,1163.636,,,unidad,unidad,1.0,0,Hogar,Banio y Decoracion,,,,
BOTON LATERAL PARA DESCARGA CORRIENTE,62562,,2023.06,,,unidad,unidad,1.0,0,General,Otros,,,,
BOTON SUPERIOR PARA DESCARGA CORRIENTE,62563,,1648.568,,,unidad,unidad,1.0,0,General,Otros,,,,
